Name,ShopName,Description,Price,Tags,Images,Category
"Carte du monde en métal - Metal Wall Decoration, Metal Wall Art, Metal World Map, World Map Interior, Housewarming Gift, Welkarte",MetalWorldMap,"
                    Northshire - Metal World Map Decor<br><br>Product Video &gt; https://youtu.be/CjwECU4iNCU<br><br>Material: 2 mm steel<br>Sizes: 101 x 70 cm (39.7"" x 27.5 inches) - 131 x 97cm (51.5"" x 38"" inches)<br>Product weight: Regular size; 1.56kg - 3.45lbs | XL size ; 2.83kg - 6.25lbs<br>Package size: 102 x 71 x 2.5 cm (39.9"" x 27.7"" x 1"" inches) - 92 x 75 x 3cm (36.2"" x 29.5"" x 1.2"" inches)<br>Color: Textured, Black Paint<br>Packing: Sturdy box suitable for transport and gift.<br>Please note that the product stands 1 cm away from the wall due to elevation screws and hanging attachment.<br>Easy to hang each piece with one nail from the hanging attachment on the back of the product.<br><br>Worldwide - Free Express Shipping! (max. 3-5 days) (DHL)<br><br>_____________________________________________________________________________<br><br>Map of Life ' World Map that make incredibly distinctive gifts, decoration for home or office, and places - in our lives. There are literally hundreds of different ways to make beautiful art for the walls. But we narrowed it down to our top favorite idea. We thought that anomalous ideas starts with changing the perception and embracing the spirit of earth.<br><br>The great combination of spirit and life has stocked and ready to be shipped.<br><br>Decorating in the diversified style that uses handmade accents and ideas, imaginative materials and interior colors are an inexpensive manner to make your walls look beautiful and connected to your peaceful land. <br><br>HOW WE MADE<br><br>All componants are crafted with love and spiritual touch of . The project made with anomalous ideas and stager perception of art. Crafting tools are gathered and combined with patience and great effort. Textured static black dyed.<br><br>Northshire ' cares to ensure supreme quality products.  <br><br>Meaning of Map of Life<br> <br>Flower of Life<br><br>To describe its structure, it is a geometrical shape consisting of overlapping circles, which are spaced out in six-fold symmetry to give it the look of a flower. As is seen from the image above, the flower reflects perfection and harmony. Taken to be a shape known to all religions of the world, it has been more recently named as 'sacred geometry' by the Pagans. So, this particular design is known to depict the fundamental forms of space and time. As mysterious as it may sound, the flower of life is a concept that explains or tries to establish the patterns of the creation of this world; the world as it has emerged from the 'Great Void'. A crucial implication of this shape is its display of how all beings are interconnected. So, it is said to be the ultimate registry with all information of living beings, called an 'Akashic Record'. As per theosophy, an Akashic record maintains a record of all occurring thoughts, words, and actions, as they are impressed upon the 'Akasha' (Ether). In Hinduism, this 'Akash tattva' is considered the primal natural element from which the other four (fire, water, earth, and air) evolved. You may notice the hexagonal pattern, where the center of every circle lies on the circumference of six other surrounding circles of the same diameter. Looking at it as numbers, there are in all 19 complete circles encircled by one big circle on the outside. The following sections discuss some more symbolic arrangements derived from the original form.<br><br>Seed of Life<br><br>This is a formation where the inner seven circles are placed in six-fold symmetry. As the name suggests, the seed of life forms the basic element of the whole design. In Christianity and Judaism, this stands for the 7 days of creation, when the Judeo-Christian God created life. The vesica piscis is the intersection of two circles of same radius, with the center of each circle lying on the circumference of the other. This shape was the accomplishment of the first day, to which one circle was added per day, leaving the seventh day to be the day of rest, or sabbath. A circle is assumed to be the start of the formation of the seed of life. There are some who believe that it was an octahedron (a polyhedron with eight faces) which was the first step. This shape was to spin on its axis, and then form a sphere. This sphere is identified as the abode of the creator's consciousness.<br><br>Tree of Life<br><br>The tree of life is commonly associated with the Kabbalah, or the esoteric discipline and school of thought in Judaism. In Kabbalah tradition, it is used to understand the nature of God. The tree of life symbol refers to the idea of common descent. This, being a universal theme in all theologies, is found to be adopted by some Christians, Jews, Hermeticists, and pagans. It is also believed that the 'tree of life' of the Kabbalah is similar to the 'tree of life' as given in Genesis 2:9.<br> <br>Earth's great spirit will be displayed on your walls!<br><br>Please Note: Map of Life ' World Maps are available with 2 different dimensions.<br><br>MOUNTING PROCESS<br><br>The product stands 1.5 cm from the wall. Easily hangable product doesn't need any additional mounting process.<br>________________________________________________________________________<br>carte du monde métal, world map, metal world map, wallart, wall decor, wall art, metal wall art, metal, worldmap
                ",84.50,"Home & Living,Home Décor,Wall Décor,Wall Hangings,Anniversary Gifts","https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1,https://www.etsy.com/listing/624476142/carte-du-monde-en-metal-metal-wall?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-1&plkey=d75ad660e5ce36d448a2cc513eec341441a2c118%3A624476142&pro=1&frs=1",Home & Living
"Last Name Metal Sign, Family Name Sign, Personalized Metal Wall Decor, Housewarming Gift, Welcome Sign for Front Porch, Metal Monogram Sign",YourWeddingPlace,"
                    Beautiful Metal Family Name Monogram Sign!<br>This is a great housewarming gift, wedding gift, newly wed gift or just a great way to make your house even more of a home!<br>We cut your sign with the top of the line laser technology to provide precise cuts and design!<br>Your sign is then powder coated to give a smooth finish and long term durability!<br>We offer Multiple Sizes and Color Options!<br>We provide laser cut powder coated signs, we leave the options of hanging the sign with hooks, screws, or magnets up to you!<br>These signs look best with 10 or less characters. (More characters are possible but please message before.)
                ",42.34,"Home & Living,Home Décor,Wall Décor,Wall Hangings,Signs,Door Hanger,Housewarming Gift,Living Room Decor,Metal Wall Art,Last Name Sign,Family Name Sign,Metal Monogram Sign,Initial Sign,Metal Art,Front Porch Sign,Front Porch Decor,Name Metal Sign","https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1,https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1,https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1,https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1,https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1,https://www.etsy.com/listing/728009128/last-name-metal-sign-family-name-sign?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-2&plkey=fdbf51138ed19194dcb0bd9b1ce8a96d19ef8ce5%3A728009128&bes=1&col=1",Home & Living
Wood Pendant Light - Modern Chandelier Lighting - Hanging Dining Lamp - Ceiling Light Fixture - Geometric Lamp - Minimal - Contemporary,DEZAART,"
                    Wood Pendant Light Chandelier <br>Modern Lamp Ceiling Lighting Lamp Shade <br>Industrial Dining Hanging Fixture <br>Wooden Room Contemporary Light <br><br><br>Designed and manufactured in Greece by our workshop DEZAART!<br><br>100% HANDMADE<br> UNIQUE ITEM!<br><br><br><br>SHIP WORLDWIDE<br><br>TRACKING NUMBER<br><br><br><br>It`s simple and minimalistic and at the same time creates a warm and ambient atmosphere.  It suits classic or modern furniture and is designed to bring a cozy light to bedrooms, offices, living rooms, dining tables, kitchen islands or sideboard<br><br><br>MATERIAL:                                  3 mm  wood , black metallic canopy, black fabric wire<br><br>DIMENSIONS:                             20cm (8 in) height - 46cm (18.5 in) width<br><br><br>CORD LENGTH:                          1m (40 in)               (send a message if you need more or less or plugin)<br><br>WATT:                                        60W maximum<br><br>LAMP HOLDER- VOLTAGE:         E27 and it fits all voltages 110-220V (USA, AUSTRALIA, EUROPE)<br><br><br>(Bulb Not Included)<br><br><br>Need assembly but it is very easy. Simple instructions, manual included<br><br>Ready to ship in 1-2 days<br><br>It takes 5-8 working days to arrive inside Europe and 7-14 worldwide. (US, CANADA, AUSTRALIA)<br><br>The product is wrapped and packed carefully for long-distance shipping.<br><br>IMPORTANT<br><br>If you are not 100% satisfied with your purchase (unhappy with the quality of the product or the product itself)<br>we offer a 100% refund.<br><br>If something is wrong with your order (a ripped garment or wrong order received, any kind of issue) PLEASE GET IN CONTACT WITH US right away!<br><br>If you receive a package that has signs of damage please either deny to accept the package or have the deliveryman to report that there is damage on the box.<br>(then send us pics showing the damage)<br><br>If you are not satisfied with our services, please contact us BEFORE leaving feedback.<br>We are willing to do everything in our hands to ensure that you are 100% satisfied by resolving any kind of issues that could occur.<br><br>Feel free to ask any questions about the item :)<br><br>Custom orders are welcome! Your wish is our command!<br><br>THANK YOU and welcome to DEZAART :D
                ",139.00,"Home & Living,Lighting,Chandeliers & Pendant Lights,Pendant Lights,dining lamp","https://www.etsy.com/listing/237835079/wood-pendant-light-modern-chandelier?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-3&plkey=af80b24bf9de0df6908b75f46904dd0365d76c21%3A237835079&frs=1&bes=1,https://www.etsy.com/listing/237835079/wood-pendant-light-modern-chandelier?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-3&plkey=af80b24bf9de0df6908b75f46904dd0365d76c21%3A237835079&frs=1&bes=1,https://www.etsy.com/listing/237835079/wood-pendant-light-modern-chandelier?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-3&plkey=af80b24bf9de0df6908b75f46904dd0365d76c21%3A237835079&frs=1&bes=1,https://www.etsy.com/listing/237835079/wood-pendant-light-modern-chandelier?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-3&plkey=af80b24bf9de0df6908b75f46904dd0365d76c21%3A237835079&frs=1&bes=1,https://www.etsy.com/listing/237835079/wood-pendant-light-modern-chandelier?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-1-3&plkey=af80b24bf9de0df6908b75f46904dd0365d76c21%3A237835079&frs=1&bes=1",Home & Living
"Rustic Wood Sign, Farmhouse Wall Decor, Custom Wood Sign, Kitchen Sign, Bakery Sign, Market Sign, Laundry Sign, Pantry Sign, Grocery Sign",TheGreenElephantShop,"
                    This rustic custom modern farmhouse style wood sign is hand painted and distressed and framed in dark stained wood. <br><br>The following options are available or choose your own 6-8 letter word or name.<br><br>- KITCHEN wood sign<br>- LAUNDRY wood sign<br>- BAKERY wood sign<br>- MARKET wood sign<br>- PANTRY wood sign<br>- GROCERY wood sign<br>- FLOWERS wood sign<br>- COFFEE wood sign<br>- DRY GOODS wood sign<br><br>Our custom wood signs are a great compliment to your farmhouse decor! Hang our custom wood sign in your farmhouse kitchen,  your laundry room, or your shabby chic living room. Our custom wood signs will compliment so many decor styles.<br><br>Measures approximately 25x6 inches<br>Distressed off white or taupe background with black hand painted letters<br>Dark stained wood frame<br>Sign will arrive ready to hang with two sawtooth hangers.<br><br>Please note that each of our signs is carefully painted and distressed by hand, so they will vary from the example shown. Our signs are intended for use indoors only. <br><br>Looking for a larger sign? We have a 33x8 inch option here: <a href=""https://www.etsy.com/listing/460226342/wood-pantry-sign-farmhouse-wall-decor"" target=""_blank"">https://www.etsy.com/listing/460226342/farmhouse-wall-decor-custom-signs</a><br><br>Do you have a special request beyond the options listed? Send us a message! We're open to other colors for the text, background or frame.<br><br>Our production time varies and is noted in the Shipping section. If you are hoping to have your sign by a certain date, please just send a message and ask.<br><br><br>Kitchen Wall Decor, Diner Signs, Restaurant Sign, Cottage Chic Decor, Handmade Wood Signs, Rustic Country Signs, Custom Wood Signs
                ",48.00,"Home & Living,Home Décor,Wall Décor,Wall Hangings,Signs,Kitchen Sign,Bakery Sign,Market Sign,Laundry Sign,Pantry Sign,Grocery Sign","https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1,https://www.etsy.com/listing/471049625/rustic-wood-sign-farmhouse-wall-decor?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-1&cns=1&col=1",Home & Living
Bubble Tea Kit - Make Your Own Refreshing Bubble Tea!,SandyLeafFarm,"
                    🎁This kit has a long best before date of so would be great to give as a Christmas or birthday gift. 🎁<br><br>🎉 New updated kit with organic ingredients 🎉 <br><br>You spoke and we listened! Our bubble tea kit now includes organic starch to make your bubbles with and a brand new easy to follow recipe. We've also filmed a little instruction video to make the process as easy as possible.<br><br>★ Make your own bubble tea ★ <br><br>With this kit you can make four big servings of bubble tea, enough for you and a few friends to have your own bubble tea party! You can enjoy making tapioca pearls and brewing your own loose leaf black tea. The kit now includes a revised authentic recipe based on months of obsessive testing.<br><br>The perfect gift for that bubble tea addict that you know! Or what the heck, why not yourself! <br><br>★ What's in the kit? ★<br><br>‣ Fat bubble tea straws<br>‣ Organic tapioca starch to make your bubbles<br>‣ Black tea for milk bubble tea<br>‣ Reusable cotton drawstring tea bag<br>‣ Clear and simply written instructions<br>‣ Lifetime email support<br><br>★ Like what you see? ★<br><br>We have a carefully chosen range of other kits including cheese making kit, brewing kit and gin kits! Click on our shop name or check out <a href=""http://www.etsy.com/shop/sandyleaffarm"" target=""_blank"">www.etsy.com/shop/sandyleaffarm</a><br><br>★ Keep in Touch ★<br><br>We’re also on Facebook and instagram, so be sure to follow us to find out what we’re up to and to share your creations with us!<br><br>Facebook: /sandyleaffarm<br>Instagram: SandyLeafFarm
                ",10.97,"Home & Living,Food & Drink,Coffee & Tea,Tea,Taiwan Drink,Asian drink,foodie gift,gluten free drink,Vegetarian drink,Vegan drink gift,DIY drink making","https://www.etsy.com/listing/240029996/bubble-tea-kit-make-your-own-refreshing?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-2&bes=1,https://www.etsy.com/listing/240029996/bubble-tea-kit-make-your-own-refreshing?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-2&bes=1,https://www.etsy.com/listing/240029996/bubble-tea-kit-make-your-own-refreshing?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-2&bes=1",Home & Living
"Large ABSTRACT Print of Painting, Blue Painting Print, Giclee Print, Coastal Painting, Teal Wall Decor Gift for Women Gift for Mom",LDawningScott,"
                    This is a FINE ART GICLEE PRINT<br><br>Title: Coastal Collection<br><br>#PRT1016<br><br>Shades Blue, Teal, Green, Tan, and Silver<br><br>Each piece is signed and dated by the artist<br><br>The drop down menu on the upper left of the listing shows a variety of sizes and materials available. <br><br>You may choose Fine Art Paper, Canvas, or Metallic Canvas.<br><br>This print is MADE TO ORDER and can come in multiple sizes that are not listed. If you would like a custom size feel free to convo me and I can give you a quote and create you an option to purchase in your desired size. ( This piece can be made up to 54 x 72""). <br><br>The selected print size will include an additional 1"" inch white border for framing.<br><br>If you are purchasing a canvas piece and would like to stretch it onto stretcher bars instead of framing you may request a larger border in the comments section of your purchase. You may also request a border that continues the painting around the sides (mirrored border) or a different color for example black, red, ect.<br><br>Fine Art Paper Prints are printed on Bright White, water-resistant fine art paper that is made from 100% cotton fiber and is acid and lignin free. It has the best-in-class image quality that far exceeds the limitations of virtually every paper of its kind. It is printed on Epson GS6000 printers using Epson UltraChrome® GS Inks, chosen for their archival qualities that last a lifetime!<br><br>Gicleé Canvas Prints are printed on a white poly-cotton blend canvas. Specifically designed for high-end fine art, It is printed with Epson GS6000 eco-solvent printers to ensure Gicleé Prints that will also last a lifetime!<br><br>Metallic Canvas Prints are a really beautiful twist to standard canvas prints. The colors of your painting have an iridescent shimmer that will grasp your attention as you walk by.<br><br>Each print comes packaged with care, rolled in a rigid and protective tube.<br><br>*** Due to shipping restrictions there may be some countries that will not be able to receive the larger prints due to the length of the tube. If you are concerned about this you may convo me and I can look into the size restrictions for your country. If your order is placed and I find that your print is too large to ship to your country I will let you know and I am happy to refund you the full amount of your purchase or you can decide to continue your order with a smaller print and a refund for the difference.<br><br>Paper and Canvas prints come unstretched and unframed. This piece is also available stretched onto stretcher bars and ready to hang. <br><br>**Want your new art to arrive professionally stretched?<br><br>**Add the sizing option from the drop-down menu to your cart, then follow the link below to stretching options. Chose the stretching option the same size as your print and add it to your cart as well. All done! Not in the US? Message me to discuss shipping options.<br><br>Stretching:<br><a href=""https://www.etsy.com/listing/533088537/stretching-for-canvas-and-metallic"" target=""_blank"">https://www.etsy.com/listing/533088537</a><br><br><br>To see a similar made to order ORIGINAL painting you can visit me here:<br><a href=""https://www.etsy.com/listing/234913862/beach-painting-original-painting-acrylic"" target=""_blank"">https://www.etsy.com/listing/234913862</a><br><br><br>To see what else my shop has to offer you can visit me here:<br><a href=""https://www.etsy.com/shop/LDawningScott"" target=""_blank"">https://www.etsy.com/shop/LDawningScott</a><br><br>Copyright© L Dawning Scott 2020, All Rights Reserved
                ",28.00,"Home & Living,Home Décor,Wall Décor,Wall Hangings,Gift for Women,Gift for Boss,Print of Painting,Gift for Mom","https://www.etsy.com/listing/260946703/large-abstract-print-of-painting-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-3,https://www.etsy.com/listing/260946703/large-abstract-print-of-painting-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-3,https://www.etsy.com/listing/260946703/large-abstract-print-of-painting-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-3,https://www.etsy.com/listing/260946703/large-abstract-print-of-painting-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-3,https://www.etsy.com/listing/260946703/large-abstract-print-of-painting-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-3",Home & Living
Hamilton 'I am Not Throwing Away My Shot' Shot Glass,SimplySnicklefritz,"
                    It's time to take a shot! These shot glasses are the perfect way to show your love of the Broadway Musical Hamilton. They is designed to feature the lyrics to ‘My Shot’ in vinyl.<br><br>Choose from two different styles. Either the classic 'MY SHOT' in true Hamilton style or the 'I am Not Throwing Away My Shot Design.' You also have the option to add a glitter bottom to the shot glass! <br><br>Pricing is for one shot glass!<br><br>Looking for a different Hamilton phrase? No worries, send me a message and we can customize one for you!<br><br>Since this is a handmade item with vinyl, please hand wash only, it will help maintain the quality of your glass. Avoid using the dishwasher, microwave or scrubbing or soaking the glass. <br><br>Like the idea, but what something different, different saying, color or different glass? It’s no problem, send me a message and we can customize a glass specially for you! Extra charges apply for custom phrase glasses. <br><br>Cheers!<br><br>DISCLAIMER:<br><br>THIS ITEM IS NOT DISHWASHER SAFE AND SHOULD NOT BE PLACED IN THE MICROWAVE. DOING SO WILL CAUSE THE VINYL TO PEEL OR MELT. <br><br>TO KEEP YOUR GLITTER GLASS LOOKING AMAZING, WASH BY HAND USING WARM SOAPY WATER (NO SCRUBBING) AND LET AIR DRY.
                ",5.95,"Home & Living,Kitchen & Dining,Drink & Barware,Barware,Shot Glasses,not throwing away,hamilton shot glass","https://www.etsy.com/listing/510683613/hamilton-i-am-not-throwing-away-my-shot?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-4,https://www.etsy.com/listing/510683613/hamilton-i-am-not-throwing-away-my-shot?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-4,https://www.etsy.com/listing/510683613/hamilton-i-am-not-throwing-away-my-shot?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-4",Home & Living
Removable Wallpaper Samples,SweetPeaWallDesign,"
                    Get a 3-pack of removable wallpaper samples to try at home. Each sample piece is approximately 6 inches x 9 inches. Choose any three wallpaper patterns from our shop. <br><br>Important: Please list the pattern name or number (i.e. B163-27) in the comment box at checkout. If you don't indicate your pattern choices, we'll select some fun samples for you!<br><br>Note: Most samples are in a reduced scale to give you a better view of the full design and all colors within the pattern. Samples come in a plain envelope with stamp. For tracking please select the shipping upgrade a checkout.<br><br>COVID-19 note: at this time we highly recommend selecting the Shipping with Tracking option at checkout to ensure delivery within two weeks from date of shipment.<br><br>See all of our shop designs here: <a href=""http://www.etsy.com/shop/SweetPeaWallDesign"" target=""_blank"">www.etsy.com/shop/SweetPeaWallDesign</a><br><br>and our full website with more designs here: https://musewallstudio.com/<br><br>&gt;&gt;HOW TO APPLY&lt;&lt;<br>Simply wipe clean your surface, peel off the top portion of the wallpaper backing, and apply to your surface starting at the top and working your way down. Remove switch plates and outlet covers before application. Quick to install and easy to get a professional look!<br><br>&gt;&gt;ABOUT OUR WALLPAPER&lt;&lt;<br>Sweet Pea Wall Design removable wallpaper is gorgeous, vivid wallpaper that is easy to put up, is extremely durable, and comes off with absolutely no residue left on the wall. Our self adhesive wallpaper peels off with just a pull, like the perfect sticker. Feel confident trying something bold! Perfect for novice DIY-ers because it's easy to reposition if you need to.<br><br>No extra glue, no soaking, no dry time, and no special equipment needed to apply.<br><br>Do not apply the wallpaper to freshly painted surfaces, or surfaces painted in the last four weeks. For best results, apply to smooth, light-colored surfaces. <br><br>Washable with mild soap and water.<br><br>&gt;&gt;STANDARD SIZING&lt;&lt;<br>We offer sizes based on typical uses in the home:<br>27"" wide x 32"" high - common height from floor to low counter<br>27"" wide x 64"" high - common height from counter to ceiling<br>27"" wide x 96"" high -  standard ceiling height<br>27"" wide x 120"" high - tall ceiling height<br><br>&gt;&gt;CUSTOM SIZES&lt;&lt;<br>We can create custom sizes to reduce the amount of trimming you have to do. Please message us the specific design and sizes you'd like, and we'll create a special listing for you. <br><br>&gt;&gt;SHIPPING&lt;&lt;<br>Shipping for the Tester Kit is free within the United States, and takes 3-5 business days to arrive once shipped. International shipping is $3 and takes 6-10 business days to arrive. <br><br>&gt;&gt;DISCLAIMER&lt;&lt;<br>The colors displayed on your screen may be different from the actual wallpaper color, as the exact color you see depends on your screen settings. The scale of the pattern in the display images may be different from the actual scale when printed.<br><br>&gt;&gt;QUESTIONS&lt;&lt;<br>If you have questions, just send us a message via Etsy, or email us at  sweetpeawalldesign [!at] gmail.com and we'll be happy to help you! We do our best to reply very promptly.<br><br>Thank you for checking our Sweet Pea Wall Design! We look forward to helping you create a home your'e excited to live in. Follow us on Instagram @sweetpeawalldesign for your daily dose of home inspiration!
                ",7.00,"Home & Living,Home Décor,Wall Décor,Wallpaper","https://www.etsy.com/listing/507816452/removable-wallpaper-samples?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-5&bes=1,https://www.etsy.com/listing/507816452/removable-wallpaper-samples?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-5&bes=1,https://www.etsy.com/listing/507816452/removable-wallpaper-samples?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-5&bes=1,https://www.etsy.com/listing/507816452/removable-wallpaper-samples?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-5&bes=1",Home & Living
